committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,1ACFB650613647C39CA,1110548,CCM,CAMPAIGN COMMITTEE,C00468256,C00468256,BUCSHON FOR CONGRESS,IN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,8,H0IN08114,"BUCSHON, LARRY DEAN",LARRY,BUCSHON,DEAN,,,IN,INDIANA,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,NEWBURGH,47629,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067025,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,5CA521A852139EEDF64,1110548,CCM,CAMPAIGN COMMITTEE,C00409797,C00409797,CONYERS FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,13,H6MI01028,"CONYERS, JOHN JAMES JR.",JOHN,CONYERS,JAMES,,JR.,MI,MICHIGAN,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,WASHINGTON,20036,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067027,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,ED1BE3526EE74FD2C1F,1110548,CCM,CAMPAIGN COMMITTEE,C00459099,C00459099,DELBENE FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,1,H0WA08046,"DELBENE, SUZAN KAY",SUZAN,DELBENE,KAY,,,WA,WASHINGTON,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,BOTHELL,98041,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067028,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,0D5A9DE66F0EB0245A5,1110548,CCM,CAMPAIGN COMMITTEE,C00311639,C00311639,DIANA DEGETTE FOR CONGRESS,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,1,H6CO01141,"DEGETTE, DIANA L.",DIANA,DEGETTE,L.,,,CO,COLORADO ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,DENVER,802068337,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067028,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,48A42E5F2A943304969,1110548,CCM,CAMPAIGN COMMITTEE,C00545467,C00545467,HURD FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42632,2000,H,HOUSE,23,H0TX23086,"HURD, WILLIAM B.",WILLIAM,HURD,B.,,,TX,TEXAS,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,SAN ANTONIO,78245,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067036,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,3ECBC0336D434DB8999,1110548,CCM,CAMPAIGN COMMITTEE,C00443705,C00443705,JACKIE SPEIER FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,14,H8CA12171,"SPEIER, K. JACQUELINE",K. JACQUELINE,SPEIER,,,,CA,CALIFORNIA ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,BURLINGAME,94011,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067036,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,04E35E085D8E7CF7E9F,1110548,CCM,CAMPAIGN COMMITTEE,C00503052,C00503052,JEFFRIES FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,8,H2NY10092,"JEFFRIES, HAKEEM S.",HAKEEM,JEFFRIES,S.,,,NY,NEW YORK,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,WASHINGTON,20008,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067036,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,C911BCE9815F836E093,1110548,CCM,CAMPAIGN COMMITTEE,C00512970,C00512970,JOE KENNEDY FOR CONGRESS,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,4,H2MA04073,"KENNEDY, JOSEPH PATRICK III",JOSEPH,KENNEDY,PATRICK,,III,MA,MASSACHUSETTS,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,NEWTON,2459,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067037,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,42CE40D795493C4E34C,1110548,CCM,CAMPAIGN COMMITTEE,C00476523,C00476523,KAREN BASS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,37,H0CA33117,"BASS, KAREN RUTH",KAREN,BASS,RUTH,,,CA,CALIFORNIA ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,LOS ANGELES,90017,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067037,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,C33152963E2B9796305,1110548,CCM,CAMPAIGN COMMITTEE,C00458877,C00458877,KINZINGER FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,16,H0IL11052,"KINZINGER, ADAM DANIEL",ADAM,KINZINGER,DANIEL,,,IL,ILLINOIS,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,OTTAWA,613506965,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067038,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,1EF5A994DAAC3A2F14A,1110548,CCM,CAMPAIGN COMMITTEE,C00376939,C00376939,"MARSHA BLACKBURN FOR CONGRESS, INC.",TN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,7,H2TN06030,"BLACKBURN, MARSHA WEDGEWORTH",MARSHA,BLACKBURN,WEDGEWORTH,,,TN,TENNESSEE,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,BRENTWOOD,370243750,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067040,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,DFF61C04B2619702BAE,1110548,CCM,CAMPAIGN COMMITTEE,C00409219,C00409219,MATSUI FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,6,H6CA05195,"MATSUI, DORIS O.",DORIS,MATSUI,O.,,,CA,CALIFORNIA ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,SACRAMENTO,95812,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067040,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,BEC74911576F7DF3648,1110548,CCM,CAMPAIGN COMMITTEE,C00474189,C00474189,MIKE KELLY FOR CONGRESS,PA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,3,H0PA03271,"KELLY, G. MIKE J.",G. MIKE,KELLY,J.,,,PA,PENNSYLVANIA,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,LYNDORA,16045,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067041,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,F5A56A0A039936CBAB1,1110548,CCM,CAMPAIGN COMMITTEE,C00477240,C00477240,MORGAN GRIFFITH FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,9,H0VA09055,"GRIFFITH, H. MORGAN",H.,GRIFFITH,MORGAN,,,VA,VIRGINIA ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,CHRISTIANSBURG,24068,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067042,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,964F60C45BB234C926A,1110548,CCM,CAMPAIGN COMMITTEE,C00443689,C00443689,PEOPLE FOR BEN,NM,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,3,H8NM03196,"LUJAN, BEN RAY",BEN,LUJAN,RAY,,,NM,NEW MEXICO,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,SANTA FE,87594,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067044,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,6D46E25907D5202EA7C,1110548,CCM,CAMPAIGN COMMITTEE,C00226522,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,MA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,1,H8MA02041,"NEAL, RICHARD EDMUND",RICHARD,NEAL,EDMUND,,,MA,MASSACHUSETTS,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,SPRINGFIELD,1108,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067045,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,DACAFD725A188CDD433,1110548,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,28,H0CA27085,"SCHIFF, ADAM BENNETT",ADAM,SCHIFF,BENNETT,,,CA,CALIFORNIA ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,LOS ANGELES,90017,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067047,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,6B692E21804C415D04F,1110548,CCM,CAMPAIGN COMMITTEE,C00546853,C00546853,WALTERS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,45,H4CA45097,"WALTERS, MIMI K.",MIMI,WALTERS,K.,,,CA,CALIFORNIA ,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,IRVINE,92618,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067050,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2016,M10,2.0161E+17,23,67867BC10954556FD4A,1110548,CCM,CAMPAIGN COMMITTEE,C00413179,C00413179,WELCH FOR CONGRESS,VT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42628,2000,H,HOUSE,1,H6VT00160,"WELCH, PETER FRANCIS",PETER,WELCH,FRANCIS,,,VT,VERMONT,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.10192E+18,BURLINGTON,5402,CONTRIBUTIONS,,2016,SB,4.11042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201610199033067051,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,0483EFC11AD68B72CCC,1043994,CCM,CAMPAIGN COMMITTEE,C00458398,C00458398,BENNET FOR COLORADO,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42090,2500,S,SENATE,,S0CO00211,"BENNET, MICHAEL F.",MICHAEL,BENNET,F.,,,CO,COLORADO ,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,DENVER,80201,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694862,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,C377EEBC216EBD47C65,1043994,PAC,POLITICAL ACTION COMMITTEE,C00542027,C00542027,BIG SKY OPPORTUNITY PAC,MT,BIG SKY OPPORTUNITY PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2015 CONTRIBUTION,,,42090,2500,,,,,,,,,,,,,P2015,CONTRIBUTION,PRIMARY,2015,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,HELENA,59624,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694862,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,EA0540450E57FB0E280,1043994,CCM,CAMPAIGN COMMITTEE,C00492991,C00492991,BLUMENTHAL FOR CONNECTICUT,CT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42181,2500,S,SENATE,,S0CT00177,"BLUMENTHAL, RICHARD",RICHARD,BLUMENTHAL,,,,CT,CONNECTICUT,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,STAMFORD,6901,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694864,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,F8095EFE67B27C2572B,1043994,CCM,CAMPAIGN COMMITTEE,C00257956,C00257956,BOB GOODLATTE FOR CONGRESS COMMITTEE,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42090,2500,H,HOUSE,6,H2VA06115,"GOODLATTE, ROBERT WILLIAM",ROBERT,GOODLATTE,WILLIAM,,,VA,VIRGINIA ,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,ROANOKE,24002,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694864,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,8357ADA3CE5D116CFF3,1043994,CCM,CAMPAIGN COMMITTEE,C00498907,C00498907,DEB FISCHER FOR US SENATE INC,NE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42090,2500,S,SENATE,,S2NE00094,"FISCHER, DEBRA",DEBRA,FISCHER,,,,NE,NEBRASKA,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,LINCOLN,68506,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694865,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,A50C2DAC26F56DEEA68,1043994,CCM,CAMPAIGN COMMITTEE,C00370056,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42181,2500,H,HOUSE,22,H8CA20059,"NUNES, DEVIN G.",DEVIN,NUNES,G.,,,CA,CALIFORNIA ,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,VISALIA,932906545,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694865,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,9C8F8FD5CBEA9BC0A83,1043994,PAC,POLITICAL ACTION COMMITTEE,C00477067,C00477067,EMPIRE POLITICAL ACTION COMMITTEE,DC,EMPIRE POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2015 CONTRIBUTION,,,42181,2500,,,,,,,,,,,,,P2015,CONTRIBUTION,PRIMARY,2015,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,WASHINGTON,20003,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694866,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,937D1F1E686F409978B,1043994,CCM,CAMPAIGN COMMITTEE,C00436386,C00436386,FRIENDS OF JOHN BARRASSO,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42090,2500,S,SENATE,,S6WY00068,"BARRASSO, JOHN ANTHONY",JOHN,BARRASSO,ANTHONY,,,WY,WYOMING,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,CASPER,82605,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694866,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,D7F73EBCF5100CAAD42,1043994,CCM,CAMPAIGN COMMITTEE,C00409581,C00409581,FRIENDS OF JOHN THUNE,SD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42090,2500,S,SENATE,,S2SD00068,"THUNE, JOHN RANDOLPH",JOHN,THUNE,RANDOLPH,,,SD,SOUTH DAKOTA,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,SIOUX FALLS,57101,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694867,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,D3D31D1EC5B6704541E,1043994,CCM,CAMPAIGN COMMITTEE,C00464297,C00464297,FRIENDS OF KELLY AYOTTE INC,NH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42090,2500,S,SENATE,,S0NH00235,"AYOTTE, KELLY ANN",KELLY,AYOTTE,ANN,,,NH,NEW HAMPSHIRE,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,MANCHESTER,31050937,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694867,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,DDB4EAF5B70EBF30AA8,1043994,CCM,CAMPAIGN COMMITTEE,C00473827,C00473827,FRIENDS OF MIKE LEE INC,UT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42090,2500,S,SENATE,,S0UT00165,"LEE, MICHAEL SHUMWAY",MICHAEL,LEE,SHUMWAY,,,UT,UTAH,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,SALT LAKE CITY,84101,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694867,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,B2CFC1EC61AFB4677AA,1043994,CCM,CAMPAIGN COMMITTEE,C00461046,C00461046,FRIENDS OF PAT TOOMEY,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42090,2500,S,SENATE,,S4PA00121,"TOOMEY, PATRICK JOSEPH",PATRICK,TOOMEY,JOSEPH,,,PA,PENNSYLVANIA,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694868,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,2D4AAAF412182B0624E,1043994,PAC,POLITICAL ACTION COMMITTEE,C00409003,C00409003,HEARTLAND VALUES PAC,SD,HEARTLAND VALUES PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2015 CONTRIBUTION,,,42181,2500,,,,,,,,,,,,,P2015,CONTRIBUTION,PRIMARY,2015,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,SIOUX FALLS,57101,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694869,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,D27F82467AC2253351D,1043994,CCM,CAMPAIGN COMMITTEE,C00473371,C00473371,HOEVEN FOR SENATE,ND,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42090,2500,S,SENATE,,S0ND00093,"HOEVEN, JOHN HENRY III",JOHN,HOEVEN,HENRY,,III,ND,NORTH DAKOTA,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,BISMARCK,58502,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694870,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
